,Census year,Block ID,Property ID,Base property ID,Suburb,Trading name,Business address,Industry (ANZSIC4) description,Longitude,Latitude,location,Postcode,Google Search Link,Cuisine
5852,2012,67,108581,108581,Melbourne (CBD),Pho Dung Tan Dinh City,234B Russell Street MELBOURNE 3000,Cafes and Restaurants,144.9676438,-37.810982,"-37.8109824533, 144.9676438462759",3000,https://www.google.com/search?q=Pho+Dung+Tan+Dinh+City+Melbourne,Vietnamese
5855,2012,67,108583,108583,Melbourne (CBD),Crystal Jade Restaurant,"Tenancy 6, 154-208 Russell Street MELBOURNE 3000",Cafes and Restaurants,144.9678792,-37.811586,"-37.81158617915, 144.96787922870368",3000,https://www.google.com/search?q=Crystal+Jade+Restaurant+Melbourne,Chinese
5859,2012,68,105899,105899,Melbourne (CBD),Sharkfin Inn Restaurant,50-52 Little Bourke Street MELBOURNE 3000,Cafes and Restaurants,144.970975,-37.810685,"-37.8106850071087, 144.9709749886",3000,https://www.google.com/search?q=Sharkfin+Inn+Restaurant+Melbourne,Chinese
5862,2012,72,105375,105375,Melbourne (CBD),Lee's Chinese Gourmet,"Shop 5, 280-282 King Street MELBOURNE 3000",Cafes and Restaurants,144.9548242,-37.813499,"-37.813498911150006, 144.95482420069658",3000,https://www.google.com/search?q=Lee's+Chinese+Gourmet+Melbourne,Chinese
5873,2012,72,110708,110707,Melbourne (CBD),Shinssi Hwaro Korean Bbq Restaurant,"Shop , 535 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.956002,-37.813463,"-37.81346261000312, 144.9560015801",3000,https://www.google.com/search?q=Shinssi+Hwaro+Korean+Bbq+Restaurant+Melbourne,Korean
5875,2012,74,104661,104661,Melbourne (CBD),Bao Now,119 Hardware Street MELBOURNE 3000,Takeaway Food Services,144.960394,-37.812107,"-37.81210712582444, 144.96039374145",3000,https://www.google.com/search?q=Bao+Now+Melbourne,Asian
5878,2012,74,105738,105738,Melbourne (CBD),Yami Yami,"Shop 3, 398 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9605307,-37.812409,"-37.81240856299986, 144.96053073090002",3000,https://www.google.com/search?q=Yami+Yami+Melbourne,Korean
5879,2012,74,105741,105741,Melbourne (CBD),Degani Bakery Cafe,"Part Ground , 380 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.961117,-37.812016,"-37.81201632951746, 144.96111679695",3000,https://www.google.com/search?q=Degani+Bakery+Cafe+Melbourne,Cafe
5880,2012,74,105741,105741,Melbourne (CBD),Little Lonsdale Deli,369 Lonsdale Street MELBOURNE 3000,Takeaway Food Services,144.961117,-37.812016,"-37.81201632951746, 144.96111679695",3000,https://www.google.com/search?q=Little+Lonsdale+Deli+Melbourne,Cafe
5881,2012,74,105741,105741,Melbourne (CBD),Seoul Metro,"Ground , 374 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.961117,-37.812016,"-37.81201632951746, 144.96111679695",3000,https://www.google.com/search?q=Seoul+Metro+Melbourne,Korean
5884,2012,74,106017,106017,Melbourne (CBD),CJ Lunchbar,"Shop 2, 391 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.960341,-37.811874,"-37.81187404469159, 144.9603413047",3000,https://www.google.com/search?q=CJ+Lunchbar+Melbourne,Korean
5885,2012,74,106017,106017,Melbourne (CBD),Gypsy & Pig,"Shop 3, 391 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.960341,-37.811874,"-37.81187404469159, 144.9603413047",3000,https://www.google.com/search?q=Gypsy+&+Pig+Melbourne,Cafe
5886,2012,76,589841,105749,Melbourne (CBD),Ec Pot Cafe Bar,7 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9657251,-37.810679,"-37.8106786168, 144.96572505307026",3000,https://www.google.com/search?q=Ec+Pot+Cafe+Bar+Melbourne,Chinese
5890,2012,76,589841,105749,Melbourne (CBD),Father's Office,249 Little Lonsdale Street MELBOURNE 3000,"Pubs, Taverns and Bars",144.9657251,-37.810679,"-37.8106786168, 144.96572505307026",3000,https://www.google.com/search?q=Father's+Office+Melbourne,Australian
5893,2012,76,589841,105749,Melbourne (CBD),KFC,23-25 Little Lonsdale Street MELBOURNE 3000,Takeaway Food Services,144.9657251,-37.810679,"-37.8106786168, 144.96572505307026",3000,https://www.google.com/search?q=KFC+Melbourne,Fast Food
5895,2012,76,589841,105749,Melbourne (CBD),Max Brenner Chocolates,25-27 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9657251,-37.810679,"-37.8106786168, 144.96572505307026",3000,https://www.google.com/search?q=Max+Brenner+Chocolates+Melbourne,Cafe
5899,2012,76,589841,105749,Melbourne (CBD),Tasty Thai,29 Little Lonsdale Street MELBOURNE 3000,Takeaway Food Services,144.9657251,-37.810679,"-37.8106786168, 144.96572505307026",3000,https://www.google.com/search?q=Tasty+Thai+Melbourne,Thai
5903,2012,77,106005,106005,Melbourne (CBD),Illy,109-111 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.96865,-37.809468,"-37.809467518534746, 144.96864994395",3000,https://www.google.com/search?q=Illy+Melbourne,Cafe
5906,2012,77,105752,110709,Melbourne (CBD),The J Walk Cafe,"Part Ground , 150 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.967573,-37.810128,"-37.81012778989015, 144.96757326195",3000,https://www.google.com/search?q=The+J+Walk+Cafe+Melbourne,Cafe
5908,2012,78,103618,103618,Melbourne (CBD),Tower Sushi,"Shop 2, 242-284 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.969976,-37.809415,"-37.80941502835881, 144.969975601",3000,https://www.google.com/search?q=Tower+Sushi+Melbourne,Japanese
5916,2012,82,106032,106032,Melbourne (CBD),Kouko's,"Ground , 474 Little Lonsdale Street MELBOURNE 3000",Takeaway Food Services,144.955413,-37.813016,"-37.81301631171084, 144.9554127109",3000,https://www.google.com/search?q=Kouko's+Melbourne,Japanese
5917,2012,82,106033,106033,Melbourne (CBD),Vicoletto Cafe,470-472 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.955504,-37.81299,"-37.81299023959715, 144.9555036278",3000,https://www.google.com/search?q=Vicoletto+Cafe+Melbourne,Cafe
5919,2012,83,105456,105456,Melbourne (CBD),Quanjude Restaurant,"Gnd & Bmt , 299 Queen Street MELBOURNE 3000",Cafes and Restaurants,144.9586596,-37.811451,"-37.81145056945, 144.95865959030382",3000,https://www.google.com/search?q=Quanjude+Restaurant+Melbourne,Chinese
5921,2012,84,103214,103214,Melbourne (CBD),Pappa Roti Melbounre Cbd / Dotcom Internet Cafe,"Ground , 349 Elizabeth Street MELBOURNE 3000",Internet Service Providers and Web Search Portals,144.9612082,-37.810674,"-37.810674337, 144.96120823651785",3000,https://www.google.com/search?q=Pappa+Roti+Melbounre+Cbd+/+Dotcom+Internet+Cafe+Melbourne,Cafe
5922,2012,84,105447,105447,Melbourne (CBD),Bakery Cafe Victoria,"Ground , 285 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.960829,-37.810746,"-37.810746400178715, 144.96082935385",3000,https://www.google.com/search?q=Bakery+Cafe+Victoria+Melbourne,Cafe
5923,2012,84,105454,105454,Melbourne (CBD),Badger And Hawke,"Ground , 333 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.959645,-37.81107,"-37.81106975885352, 144.9596447436",3000,https://www.google.com/search?q=Badger+And+Hawke+Melbourne,Cafe
5926,2012,85,105746,105746,Melbourne (CBD),Ajisen Ramen,"Shop 13, Ground , 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Ajisen+Ramen+Melbourne,Japanese
5931,2012,85,105746,105746,Melbourne (CBD),Equinox Bar Restaurant,"Shop 8, Ground , 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Equinox+Bar+Restaurant+Melbourne,Australian
5932,2012,85,105746,105746,Melbourne (CBD),Emily's Place,"Shop 147, Level 1, 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Emily's+Place+Melbourne,Cafe
5934,2012,85,105746,105746,Melbourne (CBD),Gloria Jeans,"Shop 245, Level 2, 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Gloria+Jeans+Melbourne,Cafe
5940,2012,85,105746,105746,Melbourne (CBD),Oriental Tea House,"Shop 68, Ground , 300-265 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Oriental+Tea+House+Melbourne,Chinese
5942,2012,85,105746,105746,Melbourne (CBD),Sushi Sushi,"Kiosk 12, Ground , 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Sushi+Sushi+Melbourne,Japanese
5943,2012,85,105746,105746,Melbourne (CBD),Schnitz Melbourne Central,"Shop 264, Level 2, 300-265 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9628389,-37.810902,"-37.81090174735, 144.96283887074458",3000,https://www.google.com/search?q=Schnitz+Melbourne+Central+Melbourne,Australian
5947,2012,85,106009,106009,Melbourne (CBD),2Pocket Fairtrade,"Ground , 277 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.963704,-37.810903,"-37.81090288261025, 144.9637043382",3000,https://www.google.com/search?q=2Pocket+Fairtrade+Melbourne,Cafe
5951,2012,85,109308,109308,Melbourne (CBD),Sushi Sushi,317 Swanston Street MELBOURNE 3000,Cafes and Restaurants,144.9640877,-37.810845,"-37.81084450865, 144.96408773531533",3000,https://www.google.com/search?q=Sushi+Sushi+Melbourne,Japanese
5955,2012,87,103609,103609,Melbourne (CBD),Melbourne Lanna Thai,"Ground , 287 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.9688944,-37.809074,"-37.80907440915, 144.96889436338847",3000,https://www.google.com/search?q=Melbourne+Lanna+Thai+Melbourne,Thai
5958,2012,87,103631,103631,Melbourne (CBD),Cube Serviced Apartments,17-19 Exploration Lane MELBOURNE 3000,Accommodation,144.9680775,-37.808954,"-37.8089536735, 144.96807753675876",3000,https://www.google.com/search?q=Cube+Serviced+Apartments+Melbourne,Cafe
5965,2012,93,105473,105473,Melbourne (CBD),Cafenatics,"Part Ground , 414-420 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.957113,-37.811236,"-37.81123639335, 144.95711296050837",3000,https://www.google.com/search?q=Cafenatics+Melbourne,Cafe
5971,2012,95,103304,103304,Melbourne (CBD),Ume Hana,"Shop 2, 398 Elizabeth Street MELBOURNE 3000",Cafes and Restaurants,144.9613344,-37.809337,"-37.80933720735, 144.9613344073475",3000,https://www.google.com/search?q=Ume+Hana+Melbourne,Japanese
5972,2012,95,103307,103307,Melbourne (CBD),Ibrahims Reddys Kitchen,"Ground , 380 Elizabeth Street MELBOURNE 3000",Cafes and Restaurants,144.9614895,-37.809858,"-37.80985755015, 144.96148946627352",3000,https://www.google.com/search?q=Ibrahims+Reddys+Kitchen+Melbourne,Indian
5973,2012,95,105991,105991,Melbourne (CBD),Stax Cafe,"Ground , 16 Little La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9629468,-37.80909,"-37.809089797304374, 144.96294676715002",3000,https://www.google.com/search?q=Stax+Cafe+Melbourne,Cafe
5976,2012,95,109312,109312,Melbourne (CBD),Hungry Jack's,381 Swanston Street MELBOURNE 3000,Cafes and Restaurants,144.9634153,-37.809456,"-37.80945581605, 144.96341525233228",3000,https://www.google.com/search?q=Hungry+Jack's+Melbourne,Fast Food
5981,2012,103,100161,100161,Melbourne (CBD),Nomads Industry Backpackers,192-194 A'Beckett Street MELBOURNE 3000,Accommodation,144.957563,-37.80998,"-37.80997967520736, 144.95756265",3000,https://www.google.com/search?q=Nomads+Industry+Backpackers+Melbourne,Australian
5982,2012,103,108084,108084,Melbourne (CBD),Lunchroom,"Shop 3, Ground , 365 Queen Street MELBOURNE 3000",Cafes and Restaurants,144.9579931,-37.80988,"-37.8098798374, 144.95799307005717",3000,https://www.google.com/search?q=Lunchroom+Melbourne,Cafe
5986,2012,104,103226,103226,Melbourne (CBD),Menya Ramen,"Ground , 437-439 Elizabeth Street MELBOURNE 3000",Cafes and Restaurants,144.9602381,-37.80881,"-37.8088097667, 144.96023808750573",3000,https://www.google.com/search?q=Menya+Ramen+Melbourne,Japanese
5988,2012,104,103227,103227,Melbourne (CBD),Little Coconut,Part 441-445 Elizabeth Street MELBOURNE 3000,Cafes and Restaurants,144.9601524,-37.808735,"-37.8087351404, 144.96015241392178",3000,https://www.google.com/search?q=Little+Coconut+Melbourne,Thai
5989,2012,104,103228,103228,Melbourne (CBD),Coconut House,"Ground , 449 Elizabeth Street MELBOURNE 3000",Cafes and Restaurants,144.9602155,-37.808564,"-37.8085636162, 144.9602155277562",3000,https://www.google.com/search?q=Coconut+House+Melbourne,Thai
5999,2012,113,110679,108118,Melbourne (CBD),Romeo Takeaway Cafe,"Stall 7,  Peel Street MELBOURNE 3000",Takeaway Food Services,144.9569481,-37.807625,"-37.80762482185, 144.95694810815846",3000,https://www.google.com/search?q=Romeo+Takeaway+Cafe+Melbourne,Cafe
6004,2012,113,110690,108118,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE 3000,Cafes and Restaurants,144.9569481,-37.807625,"-37.80762482185, 144.95694810815846",3000,https://www.google.com/search?q=Cafe+Victoria+Melbourne,Cafe
6014,2012,115,103298,103298,Melbourne (CBD),Spot On Motorcycles Pty Ltd,474-476 Elizabeth Street MELBOURNE 3000,Motor Cycle Retailing,144.9605634,-37.80771,"-37.80770990395, 144.96056337689515",3000,https://www.google.com/search?q=Spot+On+Motorcycles+Pty+Ltd+Melbourne,Cafe
6015,2012,115,104102,104102,Melbourne (CBD),Melba Cafe,"Unit 1, Ground , 50-56 Franklin Street MELBOURNE 3000",Cafes and Restaurants,144.961224,-37.807521,"-37.80752124264042, 144.9612244538",3000,https://www.google.com/search?q=Melba+Cafe+Melbourne,Cafe
6016,2012,115,104103,104103,Melbourne (CBD),Miss Libertine @ Mac's Hotel,34-38 Franklin Street MELBOURNE 3000,"Pubs, Taverns and Bars",144.9616202,-37.807519,"-37.80751896490325, 144.96162023070002",3000,https://www.google.com/search?q=Miss+Libertine+@+Mac's+Hotel+Melbourne,Australian
6021,2012,131,103978,111287,Docklands,Degani Bakery Cafe,18-38 Siddeley Street DOCKLANDS 3005,Cafes and Restaurants,144.9537825,-37.822581,"-37.8225810114, 144.95378254311902",3005,https://www.google.com/search?q=Degani+Bakery+Cafe+Melbourne,Cafe
6024,2012,204,109359,109359,Carlton,Little Downtown Szechuan Cuisine,802 Swanston Street CARLTON 3053,Cafes and Restaurants,144.9651742,-37.797834,"-37.79783367195, 144.96517421557903",3053,https://www.google.com/search?q=Little+Downtown+Szechuan+Cuisine+Melbourne,Chinese
6027,2012,206,106113,106113,Carlton,TM.A's Dumpling Den,88 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9665529,-37.800458,"-37.8004575147, 144.96655286072914",3053,https://www.google.com/search?q=TM.A's+Dumpling+Den+Melbourne,Chinese
6030,2012,206,106117,106117,Carlton,Westpac,215 Lygon Street CARLTON 3053,Banking,144.9667008,-37.800281,"-37.8002805607, 144.96670083839945",3053,https://www.google.com/search?q=Westpac+Melbourne,Cafe
6033,2012,206,106137,106137,Carlton,Lygon Street Cafe,275 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9669104,-37.799054,"-37.79905375595, 144.9669104432781",3053,https://www.google.com/search?q=Lygon+Street+Cafe+Melbourne,Cafe
6037,2012,212,111336,106170,Carlton,Freshpack,"Unit 1011, 570 Lygon Street CARLTON 3053",Cafes and Restaurants,144.96905,-37.79314,"-37.7931398711131, 144.96904972795",3053,https://www.google.com/search?q=Freshpack+Melbourne,Cafe
6042,2012,217,103711,103711,Carlton,The Carlton Wine Room,"Ground , 172-174 Faraday Street CARLTON 3053",Cafes and Restaurants,144.9685857,-37.798584,"-37.79858387857861, 144.96858566564998",3053,https://www.google.com/search?q=The+Carlton+Wine+Room+Melbourne,Australian
6044,2012,218,106203,106203,Carlton,Key On The Wall Restaurant,334-336 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9674929,-37.799164,"-37.7991637632, 144.96749289961951",3053,https://www.google.com/search?q=Key+On+The+Wall+Restaurant+Melbourne,Asian
6056,2012,226,108234,108234,Carlton,Moretons Brasserie,166 Rathdowne Street CARLTON 3053,Cafes and Restaurants,144.9711399,-37.795435,"-37.79543525785, 144.9711399460081",3053,https://www.google.com/search?q=Moretons+Brasserie+Melbourne,Australian
6058,2012,239,107548,107548,Carlton,Blue Print Eatery & Bar,"Ground , 224 Pelham Street MELBOURNE 3000",Cafes and Restaurants,144.958328,-37.801695,"-37.8016948139155, 144.9583278938",3000,https://www.google.com/search?q=Blue+Print+Eatery+&+Bar+Melbourne,Australian
6062,2012,242,101255,101255,Carlton,The Graduate Union of the University of Melbourne,230-234 Bouverie Street CARLTON 3053,Accommodation,144.9616181,-37.801037,"-37.8010367625, 144.9616181477598",3053,https://www.google.com/search?q=The+Graduate+Union+of+the+University+of+Melbourne+Melbourne,Cafe
6065,2012,243,105654,105654,Carlton,Bouverie Deli,154 Lincoln Square North CARLTON 3053,Cafes and Restaurants,144.9627311,-37.801336,"-37.80133608055, 144.96273111491138",3053,https://www.google.com/search?q=Bouverie+Deli+Melbourne,Cafe
6067,2012,243,109330,109330,Carlton,KFC Carlton,"Shop 2, 743-751 Swanston Street CARLTON 3053",Cafes and Restaurants,144.9636422,-37.80062,"-37.8006200346, 144.96364221948966",3053,https://www.google.com/search?q=KFC+Carlton+Melbourne,Fast Food
6073,2012,245,110987,110987,Carlton,Subway Carlton,672-674 Swanston Street CARLTON 3053,Takeaway Food Services,144.9641973,-37.800962,"-37.8009617862, 144.9641972781669",3053,https://www.google.com/search?q=Subway+Carlton+Melbourne,Fast Food
6076,2012,246,104449,104449,Carlton,Roy's Cafe,117 Grattan Street CARLTON 3053,Cafes and Restaurants,144.965624,-37.8008,"-37.800799996086425, 144.96562403694998",3053,https://www.google.com/search?q=Roy's+Cafe+Melbourne,Cafe
6081,2012,246,106108,106108,Carlton,Wang Fu Jing Street,191 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9664966,-37.801142,"-37.801142315549995, 144.96649663319238",3053,https://www.google.com/search?q=Wang+Fu+Jing+Street+Melbourne,Chinese
6082,2012,246,559022,559022,Carlton,Tigerlily Cafe,111-113 Grattan Street CARLTON 3053,Cafes and Restaurants,144.9657699,-37.800817,"-37.80081695001128, 144.96576986780002",3053,https://www.google.com/search?q=Tigerlily+Cafe+Melbourne,Cafe
6086,2012,247,106230,106230,Carlton,Front Cooking School,242-244 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9672588,-37.801512,"-37.80151240675, 144.96725878428316",3053,https://www.google.com/search?q=Front+Cooking+School+Melbourne,Cafe
6092,2012,247,106238,106238,Carlton,Players On Lygon,"Ground , 200 Lygon Street CARLTON 3053","Pubs, Taverns and Bars",144.9670957,-37.802464,"-37.80246411725, 144.96709571888573",3053,https://www.google.com/search?q=Players+On+Lygon+Melbourne,Australian
6113,2012,255,109366,109366,Carlton,Chai,127 Pelham Street CARLTON 3053,Cafes and Restaurants,144.9639452,-37.80277,"-37.80276992965, 144.96394524396976",3053,https://www.google.com/search?q=Chai+Melbourne,Indian
6117,2012,257,525989,525989,Carlton,Momo Sushi,163 Pelham Street CARLTON 3053,Takeaway Food Services,144.961131,-37.802399,"-37.80239893349541, 144.96113101370003",3053,https://www.google.com/search?q=Momo+Sushi+Melbourne,Japanese
6119,2012,259,101059,101059,Carlton,Middle Fish,122-128 Berkeley Street CARLTON 3053,Cafes and Restaurants,144.9590001,-37.802576,"-37.80257633265, 144.95900008487786",3053,https://www.google.com/search?q=Middle+Fish+Melbourne,Thai
6120,2012,262,107874,107874,Carlton,Red Capsicum,"Ground , 259 Queensberry Street CARLTON 3053",Cafes and Restaurants,144.960038,-37.804418,"-37.804418096104, 144.96003806745",3053,https://www.google.com/search?q=Red+Capsicum+Melbourne,Indian
6121,2012,262,107875,107875,Carlton,QB's Gourmet Cafe,"Ground 0, 261-263 Queensberry Street CARLTON 3053",Cafes and Restaurants,144.9599256,-37.804406,"-37.80440557809324, 144.95992561535002",3053,https://www.google.com/search?q=QB's+Gourmet+Cafe+Melbourne,Cafe
6124,2012,265,101581,101581,Carlton,Soul Soup Cafe,"Ground , 55 Cardigan Street CARLTON 3053",Takeaway Food Services,144.9642777,-37.805438,"-37.8054383827, 144.96427769711954",3053,https://www.google.com/search?q=Soul+Soup+Cafe+Melbourne,Cafe
6126,2012,265,109845,109845,Carlton,Coffee On Cardigan,"Part Level 3, 23-27 Victoria Street CARLTON 3053",Cafes and Restaurants,144.9639338,-37.806062,"-37.806061621400005, 144.9639338447427",3053,https://www.google.com/search?q=Coffee+On+Cardigan+Melbourne,Cafe
6127,2012,265,559514,559514,Carlton,Cafe Crema On Swanston,"Unit 4, Ground , 488 Swanston Street CARLTON 3053",Cafes and Restaurants,144.9635433,-37.805585,"-37.80558463405, 144.96354325629505",3053,https://www.google.com/search?q=Cafe+Crema+On+Swanston+Melbourne,Cafe
6128,2012,266,106076,106076,Carlton,No1 Steam Boat,"Ground , 1-7 Lygon Street CARLTON 3053",Cafes and Restaurants,144.9656386,-37.806739,"-37.8067394526, 144.96563864825387",3053,https://www.google.com/search?q=No1+Steam+Boat+Melbourne,Chinese
6235,2012,710,108620,108620,Melbourne (Remainder),I Sushi,"Shop 1, 391 St Kilda Road MELBOURNE 3004",Cafes and Restaurants,144.9757171,-37.835485,"-37.8354852692, 144.97571710714857",3004,https://www.google.com/search?q=I+Sushi+Melbourne,Japanese
6236,2012,710,108620,108620,Melbourne (Remainder),@Rice Cafe & Bar,"Shop 2, 391 St Kilda Road MELBOURNE 3004",Cafes and Restaurants,144.9757171,-37.835485,"-37.8354852692, 144.97571710714857",3004,https://www.google.com/search?q=@Rice+Cafe+&+Bar+Melbourne,Asian
6239,2012,710,108624,108624,Melbourne (Remainder),McDonald's,407A St Kilda Road MELBOURNE 3004,Cafes and Restaurants,144.9761755,-37.836151,"-37.8361513129, 144.97617552926508",3004,https://www.google.com/search?q=McDonald's+Melbourne,Fast Food
6240,2012,710,108625,108625,Melbourne (Remainder),Cafe Rosco,407C-407D St Kilda Road MELBOURNE 3004,Cafes and Restaurants,144.976195,-37.836269,"-37.8362692045296, 144.9761947984",3004,https://www.google.com/search?q=Cafe+Rosco+Melbourne,Cafe
6251,2012,724,108646,108646,Melbourne (Remainder),Shuji Sushi,1 St Kilda Road MELBOURNE 3004,Cafes and Restaurants,144.9798706,-37.845557,"-37.845557107800005, 144.9798705999844",3004,https://www.google.com/search?q=Shuji+Sushi+Melbourne,Japanese
6278,2012,760,108638,108638,Melbourne (Remainder),The Deck Cafe On St Kilda Road,"Part Ground 0, 479-0 St Kilda Road MELBOURNE 3004",Cafes and Restaurants,144.9785558,-37.841881,"-37.84188069835, 144.97855578386012",3004,https://www.google.com/search?q=The+Deck+Cafe+On+St+Kilda+Road+Melbourne,Australian
